%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1552032121779526260,1061790,1552032121779391663,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121780362628,1061791,1552032121780224858,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121781195895,1061792,1552032121781058360,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121782024046,1061793,1552032121781891648,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121782941044,1061794,1552032121782810402,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121783689008,1061795,1552032121783558345,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121784525440,1061796,1552032121784438927,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121785314650,1061797,1552032121785224025,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121786151853,1061798,1552032121786057391,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121786992129,1061799,1552032121786890700,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121787813523,1061800,1552032121787723985,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121788705185,1061801,1552032121788602799,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121789497895,1061802,1552032121789390624,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121790332739,1061803,1552032121790224027,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121791158237,1061804,1552032121791057343,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121791956076,1061805,1552032121791890596,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121792892938,1061806,1552032121792783649,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121793652686,1061807,1552032121793557357,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121794479120,1061808,1552032121794390705,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121795328410,1061809,1552032121795224004,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121796154949,1061810,1552032121796057306,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121797088777,1061811,1552032121796970510,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121797824733,1061812,1552032121797724083,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121798663788,1061813,1552032121798557491,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121799493936,1061814,1552032121799390695,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121800289034,1061815,1552032121800223883,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121801153238,1061816,1552032121801057473,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121801980987,1061817,1552032121801890705,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121802812027,1061818,1552032121802724116,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121803662582,1061819,1552032121803557446,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121804479093,1061820,1552032121804390635,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121805327143,1061821,1552032121805224330,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121806171117,1061822,1552032121806057936,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121806994219,1061823,1552032121806890685,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121807829651,1061824,1552032121807724176,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121808646570,1061825,1552032121808557535,leptrino,-7.6,0.8,-4.9,0.0464,0.0328,-0.3844
1552032121809467770,1061826,1552032121809390957,leptrino,-7.6,0.8,-4.9,0.0464,0.0328,-0.3844
1552032121810312479,1061827,1552032121810224061,leptrino,-7.6,0.8,-4.9,0.0464,0.0328,-0.3844
1552032121811145583,1061828,1552032121811057390,leptrino,-7.6,0.8,-4.9,0.0464,0.0328,-0.3844
1552032121811988242,1061829,1552032121811890950,leptrino,-7.6,0.8,-4.9,0.0464,0.0328,-0.3844
1552032121812804317,1061830,1552032121812723970,leptrino,-7.6,0.8,-4.9,0.0464,0.0328,-0.3844
1552032121813659175,1061831,1552032121813557720,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121814495930,1061832,1552032121814391872,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121815324416,1061833,1552032121815224877,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121816161798,1061834,1552032121816057622,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121817019512,1061835,1552032121816891037,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121817819867,1061836,1552032121817735325,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121817826288,1061837,1552032121817739683,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
