%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1552032214881061722,1173393,1552032214880903386,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214881940794,1173394,1552032214881736687,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214882763782,1173395,1552032214882570326,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214883590016,1173396,1552032214883403405,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214884440452,1173397,1552032214884236537,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214885268835,1173398,1552032214885068445,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214886124418,1173399,1552032214885925018,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214886960395,1173400,1552032214886759467,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214887769610,1173401,1552032214887569496,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214888615098,1173402,1552032214888432102,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214889406884,1173403,1552032214889236214,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214890276933,1173404,1552032214890099037,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214891079360,1173405,1552032214890903021,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214891888233,1173406,1552032214891736320,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214892692894,1173407,1552032214892570117,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214893617344,1173408,1552032214893432644,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214894431486,1173409,1552032214894265732,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214895230886,1173410,1552032214895099582,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214896054838,1173411,1552032214895902432,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214896906222,1173412,1552032214896736525,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214897730527,1173413,1552032214897571198,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214898572043,1173414,1552032214898404070,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214899440932,1173415,1552032214899266731,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214900262161,1173416,1552032214900090600,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.386
1552032214901119989,1173417,1552032214900944333,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.386
1552032214901934479,1173418,1552032214901768911,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.386
1552032214902741277,1173419,1552032214902589601,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.386
1552032214903607013,1173420,1552032214903426231,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.386
1552032214904418712,1173421,1552032214904231196,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.386
1552032214905247439,1173422,1552032214905063888,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.386
1552032214906145183,1173423,1552032214905929624,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.386
1552032214906936068,1173424,1552032214906735479,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.386
1552032214907786323,1173425,1552032214907569190,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.386
1552032214908600131,1173426,1552032214908402892,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214909461627,1173427,1552032214909235969,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214910284045,1173428,1552032214910069435,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214911102134,1173429,1552032214910903176,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214911930668,1173430,1552032214911735789,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214912764317,1173431,1552032214912569664,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214913609796,1173432,1552032214913402802,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214914433037,1173433,1552032214914236072,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214915262578,1173434,1552032214915069810,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214916099277,1173435,1552032214915902433,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214916947938,1173436,1552032214916736078,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214917765631,1173437,1552032214917564183,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214919492536,1173438,1552032214919317683,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214919504601,1173439,1552032214919330381,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214920252346,1173440,1552032214920070908,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214921129044,1173441,1552032214920939130,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214921943283,1173442,1552032214921766046,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214922793244,1173443,1552032214922599153,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214923603213,1173444,1552032214923422518,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214924409886,1173445,1552032214924236503,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214925297832,1173446,1552032214925099698,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214926109479,1173447,1552032214925926280,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214926925198,1173448,1552032214926736180,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214927752741,1173449,1552032214927569502,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214928623944,1173450,1552032214928440975,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214929411770,1173451,1552032214929236073,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214930277180,1173452,1552032214930099263,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214931057511,1173453,1552032214930903878,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214931938787,1173454,1552032214931769388,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214932750983,1173455,1552032214932569440,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214933584476,1173456,1552032214933402832,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214934414760,1173457,1552032214934236317,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214935281145,1173458,1552032214935099907,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214936127074,1173459,1552032214935931745,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214936918627,1173460,1552032214936735949,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214937790967,1173461,1552032214937599992,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214938605425,1173462,1552032214938433327,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214939440027,1173463,1552032214939265935,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214940250282,1173464,1552032214940070363,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214941080621,1173465,1552032214940902796,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214941917707,1173466,1552032214941764815,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214942755723,1173467,1552032214942570952,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214943563935,1173468,1552032214943404676,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214944438876,1173469,1552032214944270651,leptrino,-7.55,0.85,-4.85,0.046,0.0332,-0.386
1552032214945304795,1173470,1552032214945098796,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214946132875,1173471,1552032214945939827,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214946967492,1173472,1552032214946770928,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214947744143,1173473,1552032214947569124,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214948580022,1173474,1552032214948403020,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214949450039,1173475,1552032214949266113,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214950256303,1173476,1552032214950099179,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214951121964,1173477,1552032214950932483,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214951924976,1173478,1552032214951766541,leptrino,-7.6,0.85,-4.85,0.046,0.0332,-0.3864
1552032214952752577,1173479,1552032214952568406,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214953597610,1173480,1552032214953431353,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214954411853,1173481,1552032214954265319,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214955288229,1173482,1552032214955100425,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214956119496,1173483,1552032214955931117,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214956910605,1173484,1552032214956764605,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214957778464,1173485,1552032214957598687,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214958606455,1173486,1552032214958435608,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214959413732,1173487,1552032214959265214,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214960283372,1173488,1552032214960102089,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214961139426,1173489,1552032214960943292,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214961942210,1173490,1552032214961770322,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214962794784,1173491,1552032214962604407,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214963622241,1173492,1552032214963435747,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214964476962,1173493,1552032214964267045,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214965281117,1173494,1552032214965069948,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214966135177,1173495,1552032214965936141,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214966956731,1173496,1552032214966764350,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214967813384,1173497,1552032214967597825,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214968592870,1173498,1552032214968402755,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214969457548,1173499,1552032214969260185,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214970288472,1173500,1552032214970101435,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214971130290,1173501,1552032214970931240,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214971958933,1173502,1552032214971769756,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214972786510,1173503,1552032214972597895,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214973646212,1173504,1552032214973441805,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214974445750,1173505,1552032214974271038,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214975284937,1173506,1552032214975103689,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214976103072,1173507,1552032214975935131,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.3868
1552032214976944519,1173508,1552032214976765350,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.3868
1552032214977785325,1173509,1552032214977599588,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.3868
1552032214978615306,1173510,1552032214978425803,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.3868
1552032214979442201,1173511,1552032214979260076,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.3868
1552032214980262122,1173512,1552032214980070469,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.3868
1552032214981985327,1173513,1552032214981789918,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.3868
1552032214981995520,1173514,1552032214981802913,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.3868
1552032214982763666,1173515,1552032214982591782,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.3868
1552032214983623721,1173516,1552032214983432196,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.3868
1552032214984423081,1173517,1552032214984237212,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.3868
1552032214985319143,1173518,1552032214985153173,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.3868
1552032214986080667,1173519,1552032214985935293,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.3868
1552032214986937159,1173520,1552032214986736656,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214987731802,1173521,1552032214987564494,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214988585641,1173522,1552032214988396350,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214989415733,1173523,1552032214989230252,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214990264404,1173524,1552032214990063747,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214991088118,1173525,1552032214990897700,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214991917902,1173526,1552032214991730433,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214992754596,1173527,1552032214992564016,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214993617074,1173528,1552032214993447478,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214994401745,1173529,1552032214994230012,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214995217852,1173530,1552032214995063012,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214996084674,1173531,1552032214995896401,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214996916773,1173532,1552032214996730013,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214997797518,1173533,1552032214997599901,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214999521363,1173534,1552032214999320119,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032214999533298,1173535,1552032214999332826,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215000301279,1173536,1552032215000106485,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215002011445,1173537,1552032215001819038,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215002021791,1173538,1552032215001832521,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215002793418,1173539,1552032215002619668,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215003613162,1173540,1552032215003427440,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215005329899,1173541,1552032215005131549,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215005346308,1173542,1552032215005145245,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215006114286,1173543,1552032215005940058,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215006981471,1173544,1552032215006783160,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215007780310,1173545,1552032215007603367,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215008620561,1173546,1552032215008441252,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215010311512,1173547,1552032215010130350,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215010323556,1173548,1552032215010143412,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215011109702,1173549,1552032215010938271,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215011959360,1173550,1552032215011764744,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215012753587,1173551,1552032215012598935,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215013627562,1173552,1552032215013441355,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215014460448,1173553,1552032215014272629,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215015284975,1173554,1552032215015098902,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215016087742,1173555,1552032215015906876,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215016911693,1173556,1552032215016731469,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215017743050,1173557,1552032215017563562,leptrino,-7.55,0.85,-4.8,0.046,0.0332,-0.386
1552032215018583004,1173558,1552032215018396018,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215019463393,1173559,1552032215019273951,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215020276893,1173560,1552032215020095804,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215021100701,1173561,1552032215020942191,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215021910045,1173562,1552032215021737717,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215022779129,1173563,1552032215022599712,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215023613178,1173564,1552032215023436627,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.386
1552032215025329790,1173565,1552032215025125850,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.386
1552032215025346148,1173566,1552032215025139272,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.386
1552032215026110954,1173567,1552032215025938978,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.386
1552032215026949016,1173568,1552032215026770814,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.386
1552032215027787215,1173569,1552032215027607283,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.386
1552032215028609285,1173570,1552032215028436591,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.386
1552032215029450666,1173571,1552032215029266147,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.386
1552032215031111641,1173572,1552032215030926087,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.386
1552032215031126136,1173573,1552032215030940307,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.386
1552032215031900002,1173574,1552032215031773237,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.386
1552032215033601742,1173575,1552032215033425429,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215033616742,1173576,1552032215033438655,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215034418604,1173577,1552032215034272914,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215036152925,1173578,1552032215035984001,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215036167786,1173579,1552032215035996773,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215037795987,1173580,1552032215037621277,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215037811183,1173581,1552032215037634841,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215039445775,1173582,1552032215039259082,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215039460989,1173583,1552032215039271422,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215040275560,1173584,1552032215040100654,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215041139622,1173585,1552032215040947244,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215042841480,1173586,1552032215042653379,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215042858587,1173587,1552032215042666218,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215043628737,1173588,1552032215043449273,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215045326853,1173589,1552032215045146745,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215045350471,1173590,1552032215045159661,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215046126355,1173591,1552032215045940333,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215047804344,1173592,1552032215047624008,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215047820297,1173593,1552032215047637096,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215049506818,1173594,1552032215049308749,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215049521268,1173595,1552032215049323558,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215051136862,1173596,1552032215050933071,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215051152381,1173597,1552032215050968973,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215052805817,1173598,1552032215052601938,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215052821739,1173599,1552032215052638376,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215054505939,1173600,1552032215054294218,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215054520895,1173601,1552032215054307618,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215056151513,1173602,1552032215055936818,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215056167836,1173603,1552032215055971701,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215057812081,1173604,1552032215057599081,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
1552032215057827881,1173605,1552032215057635016,leptrino,-7.6,0.85,-4.8,0.046,0.0332,-0.3864
