%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1552032195862457222,1150595,1552032195862257676,leptrino,-7.55,1.1,-4.75,0.0504,0.038,-0.3964
1552032195863288665,1150596,1552032195863096154,leptrino,-7.55,1.1,-4.75,0.0504,0.038,-0.3964
1552032195864073997,1150597,1552032195863902940,leptrino,-7.55,1.1,-4.75,0.0504,0.038,-0.3964
1552032195864900397,1150598,1552032195864736206,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195865749103,1150599,1552032195865569525,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195867471055,1150600,1552032195867283642,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195867480177,1150601,1552032195867295361,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195868268698,1150602,1552032195868095955,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195869081839,1150603,1552032195868902868,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195869911971,1150604,1552032195869734558,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195870779525,1150605,1552032195870591298,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195871612857,1150606,1552032195871424082,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195872417004,1150607,1552032195872236420,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195873286966,1150608,1552032195873069916,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195874051621,1150609,1552032195873902899,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195874903517,1150610,1552032195874736317,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195875705224,1150611,1552032195875569580,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195876531451,1150612,1552032195876402894,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195877420443,1150613,1552032195877235944,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195878256466,1150614,1552032195878069147,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195879108790,1150615,1552032195878902652,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195879930582,1150616,1552032195879736279,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195880745803,1150617,1552032195880569414,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195881629538,1150618,1552032195881436808,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195882429335,1150619,1552032195882263319,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195883270962,1150620,1552032195883098718,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195884092909,1150621,1552032195883934881,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195884911942,1150622,1552032195884763841,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195885762764,1150623,1552032195885598237,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195886570186,1150624,1552032195886431666,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.396
1552032195887407425,1150625,1552032195887274829,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.396
1552032195888280036,1150626,1552032195888094293,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195889055128,1150627,1552032195888897902,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195889888499,1150628,1552032195889730404,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195890733053,1150629,1552032195890562753,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195891586964,1150630,1552032195891396459,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195892407448,1150631,1552032195892229313,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195893243218,1150632,1552032195893062489,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195894077429,1150633,1552032195893895891,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195894917689,1150634,1552032195894730085,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195895745707,1150635,1552032195895563175,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195896572570,1150636,1552032195896396266,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195897407001,1150637,1552032195897229378,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195898249317,1150638,1552032195898063161,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195899081025,1150639,1552032195898895820,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195899925435,1150640,1552032195899729534,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195900745443,1150641,1552032195900562613,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195901591647,1150642,1552032195901396021,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195902407328,1150643,1552032195902229287,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195903236100,1150644,1552032195903063099,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195904049276,1150645,1552032195903896474,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195904909221,1150646,1552032195904729720,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195905717282,1150647,1552032195905563096,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195906587410,1150648,1552032195906395943,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195907408189,1150649,1552032195907229374,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195908252390,1150650,1552032195908062927,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195909077756,1150651,1552032195908896139,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195909909320,1150652,1552032195909729016,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195910736243,1150653,1552032195910562077,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195911567973,1150654,1552032195911395774,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195912390339,1150655,1552032195912229177,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195913223552,1150656,1552032195913063126,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195914058302,1150657,1552032195913897126,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195914908986,1150658,1552032195914728662,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.3956
1552032195915750023,1150659,1552032195915601816,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.3956
1552032195916555400,1150660,1552032195916402452,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.3956
1552032195917385638,1150661,1552032195917236178,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195918278312,1150662,1552032195918099057,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195919122353,1150663,1552032195918937209,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195919943847,1150664,1552032195919765761,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195920761370,1150665,1552032195920606784,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195921608240,1150666,1552032195921438040,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195922398318,1150667,1552032195922235876,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195923230388,1150668,1552032195923068921,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195924110406,1150669,1552032195923936677,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195924914915,1150670,1552032195924769547,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195925790044,1150671,1552032195925606060,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195926641036,1150672,1552032195926437980,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195928350725,1150673,1552032195928158046,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195928362900,1150674,1552032195928169995,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195929114638,1150675,1552032195928939884,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195930840961,1150676,1552032195930654549,leptrino,-7.6,1.1,-4.75,0.0504,0.038,-0.396
1552032195930855835,1150677,1552032195930666533,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.396
1552032195931601666,1150678,1552032195931432611,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.396
1552032195932466263,1150679,1552032195932274677,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.396
1552032195933298204,1150680,1552032195933106171,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.396
1552032195934129382,1150681,1552032195933933545,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.396
1552032195934916332,1150682,1552032195934764856,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.396
1552032195935731070,1150683,1552032195935570214,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.396
1552032195937489404,1150684,1552032195937304052,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.396
1552032195937505435,1150685,1552032195937316278,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.396
1552032195938240993,1150686,1552032195938101879,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195939077428,1150687,1552032195938936381,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195939908029,1150688,1552032195939735192,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195941661874,1150689,1552032195941478162,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195941675788,1150690,1552032195941490621,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195942436692,1150691,1552032195942277251,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195943279749,1150692,1552032195943112253,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195944987063,1150693,1552032195944790023,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195945000797,1150694,1552032195944801913,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195945765907,1150695,1552032195945603362,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195947467909,1150696,1552032195947287716,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195947481735,1150697,1552032195947299882,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195948258683,1150698,1552032195948105563,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195949968304,1150699,1552032195949784209,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195949981344,1150700,1552032195949796551,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195950765831,1150701,1552032195950606120,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195952454432,1150702,1552032195952290149,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195952469807,1150703,1552032195952302124,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195953271758,1150704,1552032195953108581,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195954103347,1150705,1552032195953936232,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195954977959,1150706,1552032195954788525,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195956603668,1150707,1552032195956450743,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195956619054,1150708,1552032195956462732,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195958256268,1150709,1552032195958118164,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195958269707,1150710,1552032195958130782,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195959123582,1150711,1552032195958943516,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195959962243,1150712,1552032195959773233,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195960741393,1150713,1552032195960592509,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195962517876,1150714,1552032195962318388,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195962532257,1150715,1552032195962330459,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195964103477,1150716,1552032195963901365,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195964116768,1150717,1552032195963933213,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195965780304,1150718,1552032195965568549,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195965795302,1150719,1552032195965617429,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195966623364,1150720,1552032195966444049,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195968330085,1150721,1552032195968170018,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195968343873,1150722,1552032195968183177,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195969993987,1150723,1552032195969819084,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195970007629,1150724,1552032195969831076,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195971665084,1150725,1552032195971484735,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195971679043,1150726,1552032195971496334,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195973280558,1150727,1552032195973117670,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195973291376,1150728,1552032195973129843,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195974186222,1150729,1552032195973996472,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195975012335,1150730,1552032195974828240,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195976682187,1150731,1552032195976496342,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195976703606,1150732,1552032195976508123,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195977524480,1150733,1552032195977328024,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195979181909,1150734,1552032195978984453,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195979196154,1150735,1552032195978996145,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195979980494,1150736,1552032195979823510,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195981678232,1150737,1552032195981486224,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195981691743,1150738,1552032195981498483,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195982519400,1150739,1552032195982319949,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195984176904,1150740,1552032195983984651,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195984191131,1150741,1552032195983996760,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195986493431,1150742,1552032195984822174,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195986635232,1150743,1552032195986450647,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195986649225,1150744,1552032195986463667,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195988311015,1150745,1552032195988119111,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195988324647,1150746,1552032195988131003,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195989968846,1150747,1552032195989786420,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195989981053,1150748,1552032195989798355,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195991633077,1150749,1552032195991462260,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195991644724,1150750,1552032195991474071,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195993274765,1150751,1552032195993118310,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195993286400,1150752,1552032195993130427,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195994941365,1150753,1552032195994790304,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195994954198,1150754,1552032195994802073,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195995755016,1150755,1552032195995621670,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195997484880,1150756,1552032195997326424,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195997497624,1150757,1552032195997335912,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195999078905,1150758,1552032195998896630,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032195999907617,1150759,1552032195999729921,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196000745170,1150760,1552032196000563138,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196001577864,1150761,1552032196001396867,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196002398797,1150762,1552032196002229659,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196003253400,1150763,1552032196003063214,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196004132346,1150764,1552032196003924927,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196004142135,1150765,1552032196004022327,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196005882429,1150766,1552032196005689148,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196005891471,1150767,1552032196005698658,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196007512268,1150768,1552032196007319440,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196007517931,1150769,1552032196007332147,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196009092227,1150770,1552032196008902316,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196009930372,1150771,1552032196009764831,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196010770191,1150772,1552032196010603453,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196010780620,1150773,1552032196010635318,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196012468362,1150774,1552032196012293133,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196012474391,1150775,1552032196012305211,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196014153933,1150776,1552032196013987114,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196014159490,1150777,1552032196013999250,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196015763578,1150778,1552032196015598768,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196016608128,1150779,1552032196016433668,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196017472563,1150780,1552032196017264910,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196018299516,1150781,1552032196018107261,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196019099792,1150782,1552032196018919579,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196019905262,1150783,1552032196019762023,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196020805057,1150784,1552032196020597761,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196021604115,1150785,1552032196021431551,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196022460691,1150786,1552032196022264268,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196023232797,1150787,1552032196023068882,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196024115476,1150788,1552032196023932458,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196024908813,1150789,1552032196024735313,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196025779165,1150790,1552032196025598501,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196026610718,1150791,1552032196026435325,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196027392870,1150792,1552032196027234687,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196028253947,1150793,1552032196028068634,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196029091657,1150794,1552032196028901575,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196029918374,1150795,1552032196029735053,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196030759101,1150796,1552032196030568525,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196031539823,1150797,1552032196031401672,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196032427395,1150798,1552032196032234974,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196033258371,1150799,1552032196033068642,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196034089578,1150800,1552032196033901941,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196034916075,1150801,1552032196034735190,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196035742151,1150802,1552032196035569003,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196036592411,1150803,1552032196036428704,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196037434581,1150804,1552032196037253912,leptrino,-7.6,1.1,-4.7,0.0504,0.038,-0.3956
1552032196038291560,1150805,1552032196038094904,leptrino,-7.55,1.1,-4.7,0.0504,0.038,-0.396
1552032196039038281,1150806,1552032196038901959,leptrino,-7.55,1.1,-4.7,0.0504,0.038,-0.396
1552032196039933426,1150807,1552032196039763829,leptrino,-7.55,1.1,-4.7,0.0504,0.038,-0.396
1552032196040779536,1150808,1552032196040597714,leptrino,-7.55,1.1,-4.7,0.0504,0.038,-0.396
1552032196041958200,1150809,1552032196041765998,leptrino,-7.55,1.1,-4.7,0.0504,0.038,-0.396
1552032196041974123,1150810,1552032196041778194,leptrino,-7.55,1.1,-4.7,0.0504,0.038,-0.396
1552032196043271750,1150811,1552032196043069940,leptrino,-7.55,1.1,-4.7,0.0504,0.038,-0.396
1552032196044098281,1150812,1552032196043902147,leptrino,-7.55,1.1,-4.7,0.0504,0.0376,-0.396
1552032196044933563,1150813,1552032196044735047,leptrino,-7.55,1.1,-4.7,0.0504,0.0376,-0.396
1552032196045767780,1150814,1552032196045568550,leptrino,-7.55,1.05,-4.7,0.0504,0.038,-0.396
1552032196046637479,1150815,1552032196046433382,leptrino,-7.55,1.05,-4.7,0.0504,0.038,-0.396
1552032196047404299,1150816,1552032196047235050,leptrino,-7.55,1.05,-4.7,0.0504,0.038,-0.396
1552032196048303799,1150817,1552032196048102593,leptrino,-7.55,1.05,-4.7,0.0504,0.038,-0.396
1552032196049098141,1150818,1552032196048901744,leptrino,-7.55,1.05,-4.7,0.0504,0.038,-0.396
1552032196049953329,1150819,1552032196049764117,leptrino,-7.55,1.05,-4.7,0.0504,0.038,-0.396
1552032196050792647,1150820,1552032196050597690,leptrino,-7.55,1.05,-4.7,0.0504,0.038,-0.396
