%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1552032102424494008,1038578,1552032102424410989,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.384
1552032102425377895,1038579,1552032102425269308,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.384
1552032102426212107,1038580,1552032102426092737,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.384
1552032102427023849,1038581,1552032102426927115,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102427859760,1038582,1552032102427740050,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102428692690,1038583,1552032102428573555,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102429563003,1038584,1552032102429407047,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102430423560,1038585,1552032102430267186,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102431253941,1038586,1552032102431095394,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102432088214,1038587,1552032102431935594,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102432865284,1038588,1552032102432766409,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102433746453,1038589,1552032102433598964,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102434583950,1038590,1552032102434435650,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102435408576,1038591,1552032102435264440,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102436244960,1038592,1552032102436099822,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102437103248,1038593,1552032102436942057,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102437914013,1038594,1552032102437777369,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102438749696,1038595,1552032102438611642,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102439584736,1038596,1552032102439438846,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102440365380,1038597,1552032102440240785,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102441217815,1038598,1552032102441073824,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102442048182,1038599,1552032102441907108,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102442887826,1038600,1552032102442740344,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102443740456,1038601,1552032102443599258,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102444546742,1038602,1552032102444407305,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102445360364,1038603,1552032102445271745,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102446192630,1038604,1552032102446100106,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102447062864,1038605,1552032102446933884,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102447907642,1038606,1552032102447770367,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102448746708,1038607,1552032102448597871,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102449572512,1038608,1552032102449430450,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102450410713,1038609,1552032102450269351,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102451221746,1038610,1552032102451101461,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102452095889,1038611,1552032102451951267,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102452904473,1038612,1552032102452766150,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102453741996,1038613,1552032102453599654,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102454529432,1038614,1552032102454407797,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102455334630,1038615,1552032102455232556,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102456187134,1038616,1552032102456065364,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102457043129,1038617,1552032102456926579,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102457890367,1038618,1552032102457760868,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102458803599,1038619,1552032102458594598,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102459541998,1038620,1552032102459399100,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3832
1552032102460344206,1038621,1552032102460232364,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3832
1552032102461198652,1038622,1552032102461066555,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3832
1552032102462027710,1038623,1552032102461899157,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3832
1552032102462858094,1038624,1552032102462732477,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3832
1552032102463692894,1038625,1552032102463565667,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3832
1552032102464534596,1038626,1552032102464424353,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3832
1552032102465365408,1038627,1552032102465260330,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3832
1552032102466246897,1038628,1552032102466126058,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3832
1552032102467045264,1038629,1552032102466923793,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3832
1552032102467899009,1038630,1552032102467758299,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3832
1552032102468777649,1038631,1552032102468651430,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3832
1552032102469529819,1038632,1552032102469399884,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3832
1552032102470370523,1038633,1552032102470232850,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3832
1552032102471201954,1038634,1552032102471066345,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3832
1552032102472034910,1038635,1552032102471899578,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3832
1552032102472871858,1038636,1552032102472733134,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3832
1552032102473705151,1038637,1552032102473566418,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3832
1552032102474537297,1038638,1552032102474399676,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3832
1552032102475370057,1038639,1552032102475232944,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3832
1552032102476206746,1038640,1552032102476066171,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3832
1552032102477122816,1038641,1552032102476985874,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3832
1552032102477866616,1038642,1552032102477732897,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102478791504,1038643,1552032102478651375,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102479537182,1038644,1552032102479400083,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102480369442,1038645,1552032102480232458,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102481287991,1038646,1552032102481151201,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102482111653,1038647,1552032102481985325,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102482940755,1038648,1552032102482817254,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102483773293,1038649,1552032102483650710,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102484612597,1038650,1552032102484487934,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102485358592,1038651,1552032102485257760,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102486284846,1038652,1552032102486151697,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102487059109,1038653,1552032102486934844,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102487942642,1038654,1552032102487819439,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102488767328,1038655,1552032102488650488,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102489540679,1038656,1552032102489424488,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102490372929,1038657,1552032102490257518,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102491211996,1038658,1552032102491092542,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102492049138,1038659,1552032102491926428,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102492879319,1038660,1552032102492757179,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102493716997,1038661,1552032102493588329,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102494525557,1038662,1552032102494424259,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102495408762,1038663,1552032102495277032,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102496166896,1038664,1552032102496065886,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102496988954,1038665,1552032102496931093,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102497858830,1038666,1552032102497758860,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102498725965,1038667,1552032102498628386,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102499522980,1038668,1552032102499423994,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102500441210,1038669,1552032102500318318,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102501201714,1038670,1552032102501092801,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102502030186,1038671,1552032102501925289,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102502866092,1038672,1552032102502758723,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102503693008,1038673,1552032102503592027,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102504525700,1038674,1552032102504425341,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102505361916,1038675,1552032102505258605,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102506290163,1038676,1552032102506151851,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102507053484,1038677,1552032102506927664,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102507864018,1038678,1552032102507758401,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102508705985,1038679,1552032102508598391,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102509621193,1038680,1552032102509484876,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102510393412,1038681,1552032102510261363,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102511229753,1038682,1552032102511096824,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102512037630,1038683,1552032102511930136,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102512877332,1038684,1552032102512763715,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102513785414,1038685,1552032102513654191,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102514610850,1038686,1552032102514476760,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102515442256,1038687,1552032102515314931,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102516235323,1038688,1552032102516098414,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102517078521,1038689,1552032102516935715,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102517904954,1038690,1552032102517771121,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102518739265,1038691,1552032102518604404,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102519555596,1038692,1552032102519435114,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102520358437,1038693,1552032102520254847,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102521195822,1038694,1552032102521091235,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102522163907,1038695,1552032102522070174,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102522863207,1038696,1552032102522757220,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102523724781,1038697,1552032102523627129,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102524639927,1038698,1552032102524532889,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102525383301,1038699,1552032102525257761,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102526146753,1038700,1552032102526066083,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102527021688,1038701,1552032102526898525,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102527856219,1038702,1552032102527732378,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102528687293,1038703,1552032102528565678,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102529531527,1038704,1552032102529399037,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102530369151,1038705,1552032102530258711,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102531229043,1038706,1552032102531091243,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102532039525,1038707,1552032102531899408,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102532854388,1038708,1552032102532732444,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102533703919,1038709,1552032102533566164,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102534595169,1038710,1552032102534457065,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102535364202,1038711,1552032102535232580,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102536371001,1038712,1552032102536236464,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102537007201,1038713,1552032102536899154,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102537884184,1038714,1552032102537757859,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102538684366,1038715,1552032102538565905,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102539580626,1038716,1552032102539459132,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102540359681,1038717,1552032102540232595,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102541191528,1038718,1552032102541066392,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102542022426,1038719,1552032102541899135,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102542949544,1038720,1552032102542821679,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102543693696,1038721,1552032102543565878,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102544610962,1038722,1552032102544488465,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102545357738,1038723,1552032102545232468,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102546279141,1038724,1552032102546151836,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102547022121,1038725,1552032102546899164,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102547949047,1038726,1552032102547817615,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102548688340,1038727,1552032102548565755,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102549607686,1038728,1552032102549484645,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102550355707,1038729,1552032102550232469,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102551189961,1038730,1552032102551067100,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102552127155,1038731,1552032102551992084,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102552861778,1038732,1552032102552733829,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102553697347,1038733,1552032102553567270,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102554529981,1038734,1552032102554400432,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102555368855,1038735,1552032102555233686,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102556199946,1038736,1552032102556068681,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102557036916,1038737,1552032102556902061,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102557865010,1038738,1552032102557735367,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102558700943,1038739,1552032102558568808,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102559537464,1038740,1552032102559402964,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102560362477,1038741,1552032102560235289,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102561202115,1038742,1552032102561069334,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102562072188,1038743,1552032102561935043,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102562906941,1038744,1552032102562764951,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102563742745,1038745,1552032102563597702,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102564576079,1038746,1552032102564433979,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102565381760,1038747,1552032102565238355,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102566241315,1038748,1552032102566097339,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102567075863,1038749,1552032102566935682,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102567907615,1038750,1552032102567769529,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102568743344,1038751,1552032102568597729,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102569561251,1038752,1552032102569446086,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102570400444,1038753,1552032102570266609,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102571295625,1038754,1552032102571155268,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102572094116,1038755,1552032102571961123,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102572964582,1038756,1552032102572822158,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.384
1552032102573759842,1038757,1552032102573621493,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.384
1552032102574506134,1038758,1552032102574430073,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.384
1552032102575318359,1038759,1552032102575260753,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.384
1552032102576187919,1038760,1552032102576093754,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.384
1552032102577077693,1038761,1552032102576961294,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.384
1552032102577862895,1038762,1552032102577760386,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.384
1552032102578693707,1038763,1552032102578595712,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.384
1552032102579527507,1038764,1552032102579426762,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.384
1552032102580362777,1038765,1552032102580261181,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.384
1552032102581282885,1038766,1552032102581154546,leptrino,-7.6,0.8,-4.95,0.0464,0.0328,-0.384
1552032102582113319,1038767,1552032102581987164,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102582871477,1038768,1552032102582765111,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102583697457,1038769,1552032102583593505,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102584529760,1038770,1552032102584429285,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102585376291,1038771,1552032102585260916,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102586229630,1038772,1552032102586100461,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102587107054,1038773,1552032102586986990,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102587936211,1038774,1552032102587820342,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102588771250,1038775,1552032102588654681,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102589604370,1038776,1552032102589487388,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.384
1552032102590324918,1038777,1552032102590260305,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.384
1552032102591199682,1038778,1552032102591136766,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.384
1552032102591990400,1038779,1552032102591926812,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.384
1552032102592825307,1038780,1552032102592761170,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.384
1552032102593657853,1038781,1552032102593593355,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.384
1552032102594526386,1038782,1552032102594462881,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.384
1552032102595322376,1038783,1552032102595260869,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.384
1552032102596152904,1038784,1552032102596093986,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.384
1552032102596990927,1038785,1552032102596930944,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.384
1552032102597823219,1038786,1552032102597759750,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.384
1552032102598661126,1038787,1552032102598595916,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.384
1552032102599490387,1038788,1552032102599427079,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.384
1552032102600329137,1038789,1552032102600257484,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102601158490,1038790,1552032102601093894,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102601988321,1038791,1552032102601926738,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102602819677,1038792,1552032102602760729,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102603656003,1038793,1552032102603593356,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102604490933,1038794,1552032102604426879,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102605425616,1038795,1552032102605262734,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102606191348,1038796,1552032102606093226,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102606983453,1038797,1552032102606901246,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102607830000,1038798,1552032102607735138,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102608661380,1038799,1552032102608568165,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102609495727,1038800,1552032102609400699,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102610326388,1038801,1552032102610234331,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102611193305,1038802,1552032102611094957,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102611972816,1038803,1552032102611901153,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102612832038,1038804,1552032102612734421,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102613659910,1038805,1552032102613568111,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102614514799,1038806,1552032102614424203,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
1552032102615353060,1038807,1552032102615259585,leptrino,-7.55,0.8,-4.95,0.0464,0.0328,-0.3836
