%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1552032140035518486,1083674,1552032140035333610,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140036289774,1083675,1552032140036108772,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140037073362,1083676,1552032140036941972,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140037933761,1083677,1552032140037774776,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140039605196,1083678,1552032140039458095,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140039623275,1083679,1552032140039470509,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140040434405,1083680,1552032140040266953,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140042126898,1083681,1552032140041960462,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140042140323,1083682,1552032140041972400,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140042925955,1083683,1552032140042765219,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140043781525,1083684,1552032140043621602,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140044572202,1083685,1552032140044431344,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140045411783,1083686,1552032140045262970,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140046278600,1083687,1552032140046105048,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140047114105,1083688,1552032140046934944,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140047946500,1083689,1552032140047778222,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140048776341,1083690,1552032140048605257,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140049589765,1083691,1552032140049413311,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140051326348,1083692,1552032140051154528,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140051343039,1083693,1552032140051166641,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140052101196,1083694,1552032140051936941,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140052947844,1083695,1552032140052785102,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140053778480,1083696,1552032140053608284,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140054616655,1083697,1552032140054445841,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
1552032140055454110,1083698,1552032140055305784,leptrino,-7.6,0.95,-4.7,0.0488,0.036,-0.39
