%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1552032080912376727,1012791,1552032080912186771,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080913207643,1012792,1552032080913020529,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080914051660,1012793,1552032080913866101,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080915707322,1012794,1552032080915527249,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080915717698,1012795,1552032080915534992,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080917290962,1012796,1552032080917128952,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080917298132,1012797,1552032080917219139,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080918934694,1012798,1552032080918773354,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080919765938,1012799,1552032080919606778,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080920605342,1012800,1552032080920439347,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080921464433,1012801,1552032080921295229,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080922346354,1012802,1552032080922197413,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080922353704,1012803,1552032080922205604,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080923934556,1012804,1552032080923822925,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080923941290,1012805,1552032080923832027,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080924824136,1012806,1552032080924689747,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080926515762,1012807,1552032080926338465,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080926529452,1012808,1552032080926347993,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080928211886,1012809,1552032080928032231,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080928225498,1012810,1552032080928041257,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080929036897,1012811,1552032080928865053,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080930649810,1012812,1552032080930499916,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080930663494,1012813,1552032080930513620,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080932397801,1012814,1552032080932196543,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080932411092,1012815,1552032080932208761,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080934064497,1012816,1552032080933861479,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080934079639,1012817,1552032080933874012,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080935714411,1012818,1552032080935529541,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080935728575,1012819,1552032080935542187,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080937395446,1012820,1552032080937191569,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080937416242,1012821,1552032080937203803,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080939068416,1012822,1552032080938871038,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080939083280,1012823,1552032080938883036,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080940615262,1012824,1552032080940445083,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080941529271,1012825,1552032080941308425,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080942324050,1012826,1552032080942139875,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080943144279,1012827,1552032080942979621,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080944001848,1012828,1552032080943800960,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080944828061,1012829,1552032080944641906,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080945682657,1012830,1552032080945474801,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080946489918,1012831,1552032080946310671,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080947338163,1012832,1552032080947148062,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080948178894,1012833,1552032080947976023,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080948986959,1012834,1552032080948807861,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080949822032,1012835,1552032080949645336,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080950673606,1012836,1552032080950477903,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080951507443,1012837,1552032080951307954,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080952338278,1012838,1552032080952147192,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080953166923,1012839,1552032080952975209,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080953987769,1012840,1552032080953807943,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080954817251,1012841,1552032080954642101,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080955680764,1012842,1552032080955475040,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080956497063,1012843,1552032080956307882,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080957343173,1012844,1552032080957146490,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080958169803,1012845,1552032080957975711,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080958992435,1012846,1552032080958807301,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080959849060,1012847,1552032080959645318,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080959862846,1012848,1552032080959687928,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080961469655,1012849,1552032080961278459,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080962303987,1012850,1552032080962111916,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080963185331,1012851,1552032080962973425,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080963983891,1012852,1552032080963807384,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080964789114,1012853,1552032080964639969,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080965626437,1012854,1552032080965474255,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080966444280,1012855,1552032080966306646,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080967303448,1012856,1552032080967140831,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080968147642,1012857,1552032080967973745,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080968987592,1012858,1552032080968807173,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080969780740,1012859,1552032080969640058,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080970630407,1012860,1552032080970445389,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080971458632,1012861,1552032080971277841,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080972281803,1012862,1552032080972112027,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080973158761,1012863,1552032080972974810,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080973986975,1012864,1552032080973807390,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080975114400,1012865,1552032080974977309,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080975121979,1012866,1552032080974989425,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080976463755,1012867,1552032080976278707,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032080977271871,1012868,1552032080977111047,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080978134334,1012869,1552032080977943994,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080978938843,1012870,1552032080978777590,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080979793427,1012871,1552032080979610894,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080980630306,1012872,1552032080980445201,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080981480946,1012873,1552032080981278538,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080982302213,1012874,1552032080982112124,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080983132187,1012875,1552032080982945273,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080983967767,1012876,1552032080983778623,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080984795002,1012877,1552032080984612337,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080985627785,1012878,1552032080985445046,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080986468757,1012879,1552032080986278473,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080987308242,1012880,1552032080987112011,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080988131101,1012881,1552032080987945304,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080988980928,1012882,1552032080988778942,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080989835462,1012883,1552032080989634009,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080990637915,1012884,1552032080990480814,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080991483797,1012885,1552032080991278423,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080992333006,1012886,1552032080992140883,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080993141596,1012887,1552032080992950298,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080994010713,1012888,1552032080993807582,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080994811148,1012889,1552032080994611701,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080995683937,1012890,1552032080995478800,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080996481981,1012891,1552032080996278457,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080997302429,1012892,1552032080997111462,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080998104624,1012893,1552032080997944803,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080998892601,1012894,1552032080998778332,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032080999821437,1012895,1552032080999633910,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032081000607548,1012896,1552032081000444946,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032081001471241,1012897,1552032081001277991,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032081002299926,1012898,1552032081002111764,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032081003135677,1012899,1552032081002944972,leptrino,-7.6,0.8,-4.9,0.0456,0.0328,-0.3844
1552032081004019307,1012900,1552032081003832259,leptrino,-7.6,0.8,-4.9,0.0456,0.0328,-0.3844
1552032081004809225,1012901,1552032081004612880,leptrino,-7.6,0.8,-4.9,0.0456,0.0328,-0.3844
1552032081005637899,1012902,1552032081005445906,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032081006456442,1012903,1552032081006279389,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032081007296343,1012904,1552032081007112842,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032081008145059,1012905,1552032081007946207,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032081008980177,1012906,1552032081008779337,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032081009810465,1012907,1552032081009612446,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032081010630217,1012908,1552032081010446033,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032081011508990,1012909,1552032081011279698,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032081012287256,1012910,1552032081012112819,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032081013131085,1012911,1552032081012954838,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3844
1552032081013950058,1012912,1552032081013777427,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3848
1552032081014818059,1012913,1552032081014640557,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3848
1552032081015645080,1012914,1552032081015444864,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3848
1552032081016474848,1012915,1552032081016274746,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3848
1552032081017327181,1012916,1552032081017140292,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3848
1552032081018146031,1012917,1552032081017945362,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3848
1552032081018966509,1012918,1552032081018809312,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3848
1552032081019780543,1012919,1552032081019612118,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3848
1552032081020659740,1012920,1552032081020479262,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3848
1552032081021484900,1012921,1552032081021308448,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3848
1552032081022303162,1012922,1552032081022133423,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3848
1552032081023166040,1012923,1552032081022967075,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3848
1552032081023977469,1012924,1552032081023806979,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3848
1552032081024802261,1012925,1552032081024630082,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3848
1552032081025655340,1012926,1552032081025479052,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3848
1552032081026503799,1012927,1552032081026308998,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3848
1552032081027295457,1012928,1552032081027138708,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3848
1552032081028176648,1012929,1552032081027974939,leptrino,-7.55,0.8,-4.9,0.0456,0.0328,-0.3848
1552032081028949345,1012930,1552032081028777657,leptrino,-7.55,0.85,-4.9,0.046,0.0328,-0.3844
1552032081029790889,1012931,1552032081029639933,leptrino,-7.55,0.85,-4.9,0.046,0.0328,-0.3844
1552032081030635013,1012932,1552032081030469670,leptrino,-7.55,0.85,-4.9,0.046,0.0328,-0.3844
1552032081031485652,1012933,1552032081031301886,leptrino,-7.55,0.85,-4.9,0.046,0.0328,-0.3844
1552032081032238272,1012934,1552032081032105853,leptrino,-7.55,0.85,-4.9,0.046,0.0328,-0.3844
1552032081033139967,1012935,1552032081032961937,leptrino,-7.55,0.85,-4.9,0.046,0.0328,-0.3844
1552032081033955742,1012936,1552032081033772057,leptrino,-7.55,0.85,-4.9,0.046,0.0328,-0.3844
1552032081034808437,1012937,1552032081034627570,leptrino,-7.55,0.85,-4.9,0.046,0.0328,-0.3844
1552032081035629734,1012938,1552032081035438784,leptrino,-7.55,0.85,-4.9,0.046,0.0328,-0.3844
1552032081036485878,1012939,1552032081036294332,leptrino,-7.55,0.85,-4.9,0.046,0.0328,-0.3844
1552032081037307945,1012940,1552032081037105639,leptrino,-7.55,0.85,-4.9,0.046,0.0328,-0.3844
1552032081038154014,1012941,1552032081037960758,leptrino,-7.55,0.85,-4.9,0.046,0.0328,-0.3844
1552032081038929332,1012942,1552032081038772673,leptrino,-7.55,0.85,-4.9,0.046,0.0328,-0.3844
1552032081039790785,1012943,1552032081039605956,leptrino,-7.55,0.85,-4.9,0.046,0.0328,-0.3844
1552032081040595895,1012944,1552032081040438545,leptrino,-7.55,0.85,-4.9,0.046,0.0328,-0.3844
1552032081041481985,1012945,1552032081041299792,leptrino,-7.55,0.85,-4.9,0.046,0.0328,-0.3844
1552032081042286226,1012946,1552032081042128727,leptrino,-7.55,0.85,-4.9,0.046,0.0328,-0.3844
1552032081043133556,1012947,1552032081042940706,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.384
1552032081043956535,1012948,1552032081043777100,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.384
1552032081044801105,1012949,1552032081044610886,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.384
1552032081045636876,1012950,1552032081045444477,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.384
1552032081046457130,1012951,1552032081046277393,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.384
1552032081047293960,1012952,1552032081047111038,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.384
1552032081048122062,1012953,1552032081047944373,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.384
1552032081048968143,1012954,1552032081048778784,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.384
1552032081049805942,1012955,1552032081049612337,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.384
1552032081050629094,1012956,1552032081050445436,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.384
1552032081051475361,1012957,1552032081051279131,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.384
1552032081052300925,1012958,1552032081052112371,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081053100191,1012959,1552032081052955001,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081053940332,1012960,1552032081053773595,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081054797183,1012961,1552032081054642041,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081055645789,1012962,1552032081055466368,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081056461092,1012963,1552032081056280041,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081057320480,1012964,1552032081057139652,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081058150251,1012965,1552032081057974284,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081059019520,1012966,1552032081058807532,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081059818597,1012967,1552032081059635454,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081060633719,1012968,1552032081060445585,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081061506745,1012969,1552032081061308295,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081062284758,1012970,1552032081062148621,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081063124358,1012971,1552032081062978712,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081064016982,1012972,1552032081063813820,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081064809891,1012973,1552032081064612261,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081065635295,1012974,1552032081065445934,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081066480603,1012975,1552032081066312523,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081067280243,1012976,1552032081067143928,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081068134211,1012977,1552032081067946501,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081068973545,1012978,1552032081068780092,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081069822029,1012979,1552032081069612181,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081070639559,1012980,1552032081070446238,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081071475371,1012981,1552032081071279311,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081072312078,1012982,1552032081072112555,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081073170770,1012983,1552032081072954698,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081073960902,1012984,1552032081073779924,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081074783717,1012985,1552032081074612423,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081075615287,1012986,1552032081075446077,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081076467375,1012987,1552032081076279010,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081077285055,1012988,1552032081077112667,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081078156207,1012989,1552032081077972402,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081078973694,1012990,1552032081078779316,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081079797479,1012991,1552032081079612695,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081080673849,1012992,1552032081080474311,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081081466847,1012993,1552032081081278328,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081082290415,1012994,1552032081082112603,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081083126179,1012995,1552032081082945124,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081083969000,1012996,1552032081083778592,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081084800959,1012997,1552032081084611920,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081085641890,1012998,1552032081085444582,leptrino,-7.55,0.8,-4.9,0.046,0.0328,-0.3844
1552032081086468204,1012999,1552032081086279015,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032081087301200,1013000,1552032081087112462,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
1552032081088130474,1013001,1552032081087945871,leptrino,-7.6,0.8,-4.9,0.046,0.0328,-0.3844
